#pl_name,#pl_rade,#pl_radeerr1,#pl_radeerr2,#pl_radelim
Kepler-206 c,1.850,0.290,-0.270,0
Kepler-206 c,1.570,0.280,-0.160,0
Kepler-206 c,1.766,0.079,-0.182,0
Kepler-206 c,1.770,0.340,-0.340,0
Kepler-206 c,1.710,0.260,-0.180,0
Kepler-206 d,1.190,0.240,-0.240,0
Kepler-206 d,0.950,0.170,-0.090,0
Kepler-206 d,0.980,0.160,-0.110,0
Kepler-206 d,1.300,0.450,-0.450,0
Kepler-206 d,1.290,0.210,-0.180,0
Kepler-206 d,0.950,0.170,-0.090,0
Kepler-206 d,1.236,0.054,-0.263,0
Kepler-206 d,0.950,0.170,-0.090,0
Kepler-207 b,1.450,0.310,-0.230,0
Kepler-207 b,1.570,0.300,-0.300,0
Kepler-207 b,1.090,0.560,-0.130,0
Kepler-207 b,1.090,0.560,-0.130,0
Kepler-207 b,1.720,0.290,-0.360,0
Kepler-207 b,1.889,0.084,-0.190,0
Kepler-207 b,1.170,0.460,-0.460,0
Kepler-207 b,1.090,0.560,-0.130,0
Kepler-207 c,1.110,0.440,-0.440,0
Kepler-207 c,1.060,0.550,-0.120,0
Kepler-207 c,1.060,0.550,-0.120,0
Kepler-207 c,1.815,0.079,-0.248,0
Kepler-207 c,1.500,0.290,-0.290,0
Kepler-207 c,1.460,0.290,-0.240,0
Kepler-207 c,1.060,0.550,-0.120,0
Kepler-207 c,1.650,0.280,-0.340,0
Kepler-207 d,2.310,1.210,-0.270,0
Kepler-207 d,2.310,1.210,-0.270,0
Kepler-207 d,2.500,1.000,-1.000,0
Kepler-207 d,3.960,0.176,-0.372,0
Kepler-207 d,2.310,1.210,-0.270,0
Kepler-207 d,3.090,0.650,-0.520,0
Kepler-207 d,3.310,0.630,-0.630,0
Kepler-207 d,3.600,0.620,-0.750,0
Kepler-208 b,1.830,0.320,-0.390,0
Kepler-208 b,1.680,1.060,-0.340,0
Kepler-208 b,1.830,0.360,-0.310,0
Kepler-208 b,1.680,1.060,-0.340,0
Kepler-208 b,1.680,1.060,-0.340,0
Kepler-208 b,1.430,,,0
Kepler-208 b,1.532,0.082,-0.069,0
Kepler-208 b,1.630,0.300,-0.300,0
Kepler-208 c,1.390,0.260,-0.260,0
Kepler-208 c,1.384,0.077,-0.068,0
Kepler-208 c,1.490,0.950,-0.300,0
Kepler-208 c,1.520,0.310,-0.250,0
Kepler-208 c,1.650,0.290,-0.350,0
Kepler-208 c,1.490,0.950,-0.300,0
Kepler-208 c,1.230,,,0
Kepler-208 c,1.490,0.950,-0.300,0
Kepler-208 d,1.200,0.230,-0.230,0
Kepler-208 d,1.290,0.820,-0.260,0
Kepler-208 d,1.170,,,0
Kepler-208 d,1.370,0.300,-0.220,0
Kepler-208 d,1.237,0.068,-0.077,0
Kepler-208 d,1.470,0.260,-0.310,0
Kepler-208 d,1.290,0.820,-0.260,0
Kepler-208 d,1.290,0.820,-0.260,0
Kepler-208 e,1.450,,,0
Kepler-208 e,1.520,0.970,-0.300,0
Kepler-208 e,1.720,0.300,-0.370,0
Kepler-208 e,1.520,0.970,-0.300,0
Kepler-208 e,1.444,0.079,-0.083,0
Kepler-208 e,1.670,0.350,-0.270,0
Kepler-208 e,1.520,0.970,-0.300,0
Kepler-208 e,1.480,0.280,-0.280,0
Kepler-209 b,2.560,0.310,-0.210,0
Kepler-209 b,2.600,0.450,-0.340,0
Kepler-209 b,2.290,0.140,-0.110,0
Kepler-209 b,2.537,0.112,-0.294,0
Kepler-209 b,2.600,0.450,-0.340,0
Kepler-209 b,2.260,0.340,-0.340,0
Kepler-209 b,2.600,0.450,-0.340,0
Kepler-209 b,3.320,0.350,-0.350,0
Kepler-209 c,3.400,0.580,-0.440,0
Kepler-209 c,3.400,0.580,-0.440,0
Kepler-209 c,4.030,0.410,-0.410,0
Kepler-209 c,2.990,0.180,-0.140,0
Kepler-209 c,2.915,0.139,-0.128,0
Kepler-209 c,3.100,0.510,-0.510,0
Kepler-209 c,3.400,0.580,-0.440,0
Kepler-209 c,2.940,0.350,-0.240,0
Kepler-21 b,1.639,0.019,-0.015,0
Kepler-21 b,1.590,0.010,-0.020,0
Kepler-21 b,1.570,0.040,-0.060,0
Kepler-21 b,1.590,0.010,-0.020,0
Kepler-21 b,1.590,0.010,-0.020,0
Kepler-21 b,1.690,0.110,-0.090,0
Kepler-21 b,1.639,0.019,-0.015,0
Kepler-21 b,1.894,0.080,-0.258,0
Kepler-21 b,1.720,0.240,-0.240,0
Kepler-21 b,1.635,0.038,-0.043,0
Kepler-210 b,2.230,0.250,-0.260,0
Kepler-210 b,2.240,0.260,-0.260,0
Kepler-210 b,2.997,0.178,-0.105,0
Kepler-210 b,2.230,0.250,-0.260,0
Kepler-210 b,2.940,0.210,-0.210,0
Kepler-210 b,2.910,0.050,-0.060,0
Kepler-210 b,2.230,0.250,-0.260,0
Kepler-210 b,2.260,0.140,-0.140,0
Kepler-210 b,2.560,0.160,-0.160,0
Kepler-210 c,4.290,0.090,-0.090,0
Kepler-210 c,4.263,0.120,-0.216,0
Kepler-210 c,3.230,0.370,-0.370,0
Kepler-210 c,3.220,0.190,-0.210,0
Kepler-210 c,3.230,0.370,-0.370,0
Kepler-210 c,3.300,0.210,-0.210,0
Kepler-210 c,3.390,0.430,-0.430,0
Kepler-210 c,3.620,0.190,-0.190,0
Kepler-210 c,3.793,2.114,-2.114,0
Kepler-210 c,3.230,0.370,-0.370,0
Kepler-211 b,1.260,0.090,-0.090,0
Kepler-211 b,1.300,0.100,-0.060,0
Kepler-211 b,1.320,0.050,-0.030,0
Kepler-211 b,2.490,1.640,-1.110,0
Kepler-211 b,1.207,0.085,-0.061,0
Kepler-211 b,2.490,1.640,-1.110,0
Kepler-211 b,3.520,0.400,-0.400,0
Kepler-211 b,2.490,1.640,-1.110,0
Kepler-211 c,2.450,1.620,-1.090,0
Kepler-211 c,1.300,0.110,-0.050,0
Kepler-211 c,2.530,1.670,-1.130,0
Kepler-211 c,2.530,1.670,-1.130,0
Kepler-211 c,1.320,0.050,-0.040,0
Kepler-211 c,2.530,1.670,-1.130,0
Kepler-211 c,3.820,0.430,-0.430,0
Kepler-211 c,1.212,0.058,-0.106,0
Kepler-211 c,1.290,0.090,-0.090,0
Kepler-212 b,0.920,0.150,-0.170,0
Kepler-212 b,0.870,0.220,-0.070,0
Kepler-212 b,1.001,0.079,-0.069,0
Kepler-212 b,0.870,0.220,-0.070,0
Kepler-212 b,1.090,0.210,-0.210,0
Kepler-212 b,0.980,0.170,-0.150,0
Kepler-212 b,0.870,0.220,-0.070,0
Kepler-212 b,0.940,0.110,-0.110,0
Kepler-212 c,2.060,0.510,-0.180,0
Kepler-212 c,2.610,0.240,-0.240,0
Kepler-212 c,2.990,0.470,-0.570,0
Kepler-212 c,2.740,0.510,-0.510,0
Kepler-212 c,2.370,0.400,-0.350,0
Kepler-212 c,3.242,0.203,-0.452,0
Kepler-212 c,2.060,0.510,-0.180,0
Kepler-212 c,2.060,0.510,-0.180,0
Kepler-213 b,1.210,0.400,-0.100,0
Kepler-213 b,1.210,0.400,-0.100,0
Kepler-213 b,1.620,0.310,-0.310,0
Kepler-213 b,1.140,0.320,-0.320,0
Kepler-213 b,1.310,0.060,-0.050,0
Kepler-213 b,1.330,0.220,-0.070,0
Kepler-213 b,1.462,0.081,-0.064,0
Kepler-213 b,1.210,0.400,-0.100,0
Kepler-213 c,1.850,0.090,-0.070,0
Kepler-213 c,2.220,0.350,-0.120,0
Kepler-213 c,2.100,0.590,-0.590,0
Kepler-213 c,2.340,0.450,-0.450,0
Kepler-213 c,2.433,0.176,-0.386,0
Kepler-213 c,1.680,0.550,-0.140,0
Kepler-213 c,1.680,0.550,-0.140,0
Kepler-213 c,1.680,0.550,-0.140,0
Kepler-214 b,2.050,0.340,-0.120,0
Kepler-214 b,2.100,0.080,-0.070,0
Kepler-214 b,1.920,0.810,-0.180,0
Kepler-214 b,2.610,0.490,-0.490,0
Kepler-214 b,2.160,0.800,-0.800,0
Kepler-214 b,3.187,0.162,-0.153,0
Kepler-214 b,1.920,0.810,-0.180,0
Kepler-214 b,1.920,0.810,-0.180,0
Kepler-214 c,1.830,0.770,-0.170,0
Kepler-214 c,2.040,0.760,-0.760,0
Kepler-214 c,1.950,0.320,-0.120,0
Kepler-214 c,2.130,0.400,-0.400,0
Kepler-214 c,1.830,0.770,-0.170,0
Kepler-214 c,1.830,0.770,-0.170,0
Kepler-214 c,3.032,0.183,-0.440,0
Kepler-214 c,1.980,0.110,-0.290,0
Kepler-215 b,1.490,0.040,-0.150,0
Kepler-215 b,1.620,0.400,-0.400,0
Kepler-215 b,1.760,0.340,-0.250,0
Kepler-215 b,1.710,0.570,-0.570,0
Kepler-215 b,1.420,0.170,-0.070,0
Kepler-215 b,1.760,0.340,-0.250,0
