Kepler-1598 b,0.95,1.09
Kepler-1599 b,1.62,0.99
Kepler-16 b,8.449,0.65
Kepler-160 b,1.715,1.12
Kepler-160 c,3.76,1.12
Kepler-1600 b,3.13,0.82
Kepler-1600 c,1.942,0.83
Kepler-1601 b,0.82,1.07
Kepler-1602 b,1.34,1.36
Kepler-1603 b,1.29,1.31
Kepler-1604 b,1.41,0.76
Kepler-1605 b,1.08,0.82
Kepler-1606 b,2.07,0.86
Kepler-1607 b,0.92,1.21
Kepler-1608 b,1.73,0.72
Kepler-1609 b,2.22,1.27
Kepler-161 b,2.12,0.81
Kepler-161 c,2.05,0.81
Kepler-1610 b,1.61,0.87
Kepler-1610 c,2.09,0.8
Kepler-1611 b,0.81,0.93
Kepler-1612 b,1.03,0.94
Kepler-1613 b,2.08,1.12
Kepler-1614 b,1.49,0.76
Kepler-1615 b,2.06,1.05
Kepler-1616 b,1.02,1.34
Kepler-1617 b,1.2,1.22
Kepler-1618 b,1.26,1.65
Kepler-1619 b,0.76,1
Kepler-162 b,1.26,0.96
Kepler-162 c,3.03,0.96
Kepler-1620 b,1.61,1.23
Kepler-1621 b,2.16,1.24
Kepler-1622 b,1.47,1.5
Kepler-1623 b,1.31,1
Kepler-1624 b,5.7,0.47
Kepler-1625 b,6.06,0.94
Kepler-1626 b,2.02,1.85
Kepler-1627 b,3.69,0.84
Kepler-1628 b,6.43,0.52
Kepler-1629 b,0.77,1.01
Kepler-163 b,1.05,0.92
Kepler-163 c,2.26,0.92
Kepler-1630 b,2.19,0.63
Kepler-1631 b,1.35,0.95
Kepler-1632 b,2.47,1.19
Kepler-1633 b,1.58,1.32
Kepler-1634 b,3.19,0.89
Kepler-1635 b,3.64,0.85
Kepler-1636 b,3.23,1.02
Kepler-1637 b,0.89,1.02
Kepler-1638 b,1.87,0.95
Kepler-1639 b,2.58,1.18
Kepler-164 b,1.41,1.15
Kepler-164 c,2.73,1.15
Kepler-164 d,2.45,1.15
Kepler-164 e,4.24,1.1
Kepler-1640 b,4.82,1.43
Kepler-1641 b,3.11,1.19
Kepler-1641 c,2.95,1.19
Kepler-1642 b,3.2,0.84
Kepler-1642 c,2.66,0.84
Kepler-1643 b,2.32,0.86
Kepler-1644 b,1.88,0.86
Kepler-1645 b,1.78,1.02
Kepler-1646 b,1.23,0.26
Kepler-1647 b,11.874,1.79
Kepler-1649 b,1.017,0.23
Kepler-1649 c,1.06,0.23
Kepler-165 b,2.32,0.77
Kepler-165 c,2.23,0.77
Kepler-1650 b,0.96,0.33
Kepler-1651 b,1.84,0.5
Kepler-1652 b,1.6,0.38
Kepler-1653 b,2.17,0.69
Kepler-1654 b,9.18,1.18
Kepler-1655 b,2.213,1.03
Kepler-1656 b,4.52,1.1
Kepler-1658 b,11.994,2.89
Kepler-166 b,2.27,0.74
Kepler-166 c,2.38,0.74
Kepler-166 d,1.73,0.83
Kepler-1661 b,3.87,0.76
Kepler-1663 b,3.304,0.63
Kepler-1664 b,3.033,1.07
Kepler-1665 b,2.839,0.78
Kepler-1666 b,2.883,1.15
Kepler-1666 c,3.236,1.15
Kepler-1667 b,2.984,1.09
Kepler-1668 b,4.348,1.02
Kepler-1669 b,2.78,0.71
Kepler-1669 c,1.901,0.6
Kepler-1669 d,1.22,0.6
Kepler-167 b,1.718,0.75
Kepler-167 c,1.674,0.75
Kepler-167 d,1.238,0.75
Kepler-167 e,10.16,0.75
Kepler-1670 b,3.356,1.52
Kepler-1671 b,1.326,0.93
Kepler-1672 b,2.97,1.09
Kepler-1673 b,2.936,1.13
Kepler-1674 b,3.206,0.88
Kepler-1675 b,3.125,1.13
Kepler-1676 b,3.377,1.06
Kepler-1677 b,2.702,1.25
Kepler-1678 b,3.304,0.83
Kepler-1679 b,2.069,0.87
Kepler-168 b,1.46,1.11
Kepler-168 c,2.69,1.11
Kepler-1680 b,1.36,0.72
Kepler-1681 b,2.553,0.76
Kepler-1682 b,2.889,0.84
Kepler-1683 b,1.875,0.9
Kepler-1684 b,2.871,0.67
Kepler-1685 b,2.577,0.84
Kepler-1686 b,1.426,1.2
Kepler-1687 b,1.656,0.73
Kepler-1688 b,1.262,0.75
Kepler-1689 b,0.947,1
Kepler-169 b,1.13,0.76
Kepler-169 c,1.21,0.76
Kepler-169 d,1.25,0.76
Kepler-169 e,2.2,0.76
Kepler-169 f,2.58,0.76
Kepler-1690 b,2.811,0.86
Kepler-1691 b,1.835,1.13
Kepler-1692 b,1.112,0.87
Kepler-1693 b,1.289,0.88
Kepler-1693 c,0.977,1.1
Kepler-1694 b,1.18,0.76
Kepler-1695 b,1.119,0.99
Kepler-1696 b,2.81,1.2
Kepler-1697 b,1.26,0.77
Kepler-1698 b,1.073,0.74
Kepler-1699 b,1.567,0.73
Kepler-17 b,14.68,1.01
Kepler-170 b,3.2,1.03
Kepler-170 c,2.86,1.03
Kepler-1700 b,2.901,1.09
Kepler-1701 b,2.222,0.84
Kepler-1702 b,1.602,0.73
Kepler-1704 b,11.949,1.7
Kepler-1705 b,2.03,1.26
Kepler-1705 c,2.05,1.26
Kepler-1708 b,9.96,1.12
Kepler-1709 b,3.124,1.04
Kepler-171 b,2.34,0.84
Kepler-171 c,2.56,0.84
Kepler-171 d,1.89,0.84
Kepler-1710 b,3.197,0.9
Kepler-1711 b,1.923,1.03
Kepler-1712 b,2.284,0.51
Kepler-1713 b,1.717,1.46
Kepler-1714 b,3.264,2.09
Kepler-1715 b,4.14,1.21
Kepler-1716 b,2.425,0.68
Kepler-1717 b,2.989,1.64
Kepler-1718 b,2.569,0.91
Kepler-1719 b,3.95,1.78
Kepler-172 b,2.35,1.08
Kepler-172 c,2.86,1.08
Kepler-172 d,2.25,1.08
Kepler-172 e,2.76,1.08
Kepler-1720 b,3.216,0.84
Kepler-1721 b,3.119,0.8
Kepler-1722 b,2.867,0.79
Kepler-1723 b,2.88,1.01
Kepler-1724 b,2.837,0.94
Kepler-1725 b,2.813,1.08
Kepler-1726 b,2.509,0.8
Kepler-1727 b,3.173,0.82
Kepler-1728 b,2.955,0.81
Kepler-1729 b,3.894,0.52
Kepler-173 b,1.29,0.95
Kepler-173 c,2.43,0.95
Kepler-1730 b,4.485,1.14
Kepler-1731 b,2.933,0.72
Kepler-1732 b,4.099,1.49
Kepler-1733 b,3.636,1.25
Kepler-1734 b,3.089,0.97
Kepler-1735 b,1.194,0.51
Kepler-1736 b,3.877,0.97
Kepler-1737 b,5.395,0.88
Kepler-1738 b,2.825,1
Kepler-1739 b,2.431,0.76
Kepler-174 b,1.96,0.62
Kepler-174 c,1.49,0.62
Kepler-174 d,2.19,0.62
Kepler-1740 b,3.323,0.91
Kepler-1741 b,1.273,0.42
Kepler-1742 b,2.178,0.85
Kepler-1743 b,1.599,1.61
Kepler-1744 b,3.768,0.85
Kepler-1745 b,1.929,1.4
Kepler-1746 b,8.935,1.29
Kepler-1747 b,4.265,0.86
Kepler-1748 b,2.713,0.86
Kepler-1749 b,1.613,0.55
Kepler-175 b,2.56,1.01
Kepler-175 c,3.1,1.01
Kepler-1750 b,6.004,0.97
Kepler-1751 b,1.824,0.97
Kepler-1752 b,4.541,0.82
Kepler-1753 b,2.227,0.77
Kepler-1754 b,2.44,0.75
Kepler-1755 b,5.917,0.92
Kepler-1756 b,1.472,0.81
Kepler-1757 b,2.947,0.74
Kepler-1758 b,2.571,1.62
Kepler-1759 b,0.904,0.8
Kepler-176 b,1.43,0.89
Kepler-176 c,2.6,0.89
Kepler-176 d,2.51,0.89
Kepler-176 e,1.45,0.83
Kepler-1760 b,2.29,0.9
Kepler-1761 b,1.391,0.53
Kepler-1762 b,2.76,1.24
Kepler-1763 b,1.147,1.26
Kepler-1764 b,4.555,1.13
Kepler-1765 b,2.495,1.06
Kepler-1766 b,2.279,1.04
Kepler-1767 b,3.013,0.83
Kepler-1768 b,2.233,1.57
Kepler-1769 b,4.465,1.3
Kepler-177 b,3.5,1.32
Kepler-177 c,8.73,1.32
Kepler-1770 b,2.841,1.01
Kepler-1771 b,4.055,0.93
Kepler-1772 b,2.686,0.93
Kepler-1773 b,3.505,1.3
Kepler-1774 b,3.182,1.12
Kepler-1775 b,3.648,1.65
Kepler-1776 b,2.612,1.15
Kepler-1777 b,2.132,1.07
Kepler-1778 b,3.017,1.09
Kepler-1779 b,3.033,1.06
Kepler-178 b,2.9,1.07
Kepler-178 c,2.88,1.07
Kepler-178 d,3.95,1.07
Kepler-1780 b,3.606,0.87
Kepler-1781 b,2.381,0.96
Kepler-1782 b,2.229,0.73
Kepler-1783 b,1.319,1.78
Kepler-1784 b,2.799,0.97
Kepler-1785 b,2.704,1
Kepler-1786 b,3.163,1.4
Kepler-1787 b,2.319,0.93
Kepler-1788 b,2.379,0.7
Kepler-1789 b,2.831,0.89
Kepler-179 b,1.64,0.76
Kepler-179 c,2,0.76
Kepler-1790 b,3.145,1.37
Kepler-1791 b,3.121,1.18
Kepler-1792 b,2.52,1.01
Kepler-1793 b,3.79,0.76
Kepler-1794 b,1.794,0.82
Kepler-1795 b,1.663,0.69
Kepler-1796 b,2.75,0.95
Kepler-1797 b,3.058,1.01
Kepler-1798 b,2.309,0.59
Kepler-1799 b,4.128,0.92
Kepler-18 b,2,1.11
Kepler-18 c,5.49,1.11
Kepler-18 d,6.98,1.11
Kepler-180 b,1.5,1.06
Kepler-180 c,3.01,1.06
Kepler-1800 b,0.997,2.51
Kepler-1801 b,2.709,0.98
Kepler-1801 c,2.91,0.98
Kepler-1802 b,1.671,0.64
Kepler-1802 c,2.322,0.64
Kepler-1804 b,1.596,1.67
Kepler-1805 b,1.545,0.55
Kepler-1806 b,2.356,0.79
Kepler-1807 b,2.704,1.5
Kepler-1808 b,3.025,0.89
Kepler-1809 b,1.513,0.72
Kepler-181 b,1.27,0.75
Kepler-181 c,1.99,0.75
Kepler-1810 b,3.918,1.02
Kepler-1811 b,3.848,1.19
Kepler-1812 b,2.325,1.1
Kepler-1813 b,1.413,0.79
Kepler-1814 b,2.37,0.82
Kepler-1814 c,1.76,0.82
Kepler-1815 b,2.749,0.97
Kepler-1816 b,1.968,0.71
Kepler-1817 b,2.273,0.92
Kepler-1818 b,1.714,1.13
Kepler-1819 b,3.904,1.07
Kepler-182 b,2.58,1.15
Kepler-182 c,3.43,1.15
Kepler-1820 b,3.119,0.93
Kepler-1821 b,2.592,0.88
Kepler-1822 b,2.648,0.7
Kepler-1823 b,2.086,1.13
Kepler-1824 b,2.381,1.08
Kepler-1825 b,1.422,0.85
Kepler-1826 b,1.475,0.49
Kepler-1827 b,1.856,1.4
Kepler-1828 b,2.116,0.9
Kepler-1829 b,2.479,0.78
Kepler-183 b,2.06,0.96
Kepler-183 c,2.27,0.96
Kepler-1830 b,3.33,2.05
Kepler-1831 b,1.97,1.01
Kepler-1832 b,1.227,0.72
Kepler-1833 b,1.3,1.45
Kepler-1834 b,1.459,0.79
Kepler-1834 c,1.22,0.79
Kepler-1835 b,3.534,0.96
Kepler-1836 b,2.553,0.99
Kepler-1837 b,2.067,0.96
Kepler-1838 b,1.66,1.96
Kepler-1839 b,1.949,0.94
Kepler-184 b,2.36,0.87
Kepler-184 c,1.97,0.87
Kepler-184 d,2.49,0.87
Kepler-1840 b,2.778,0.8
Kepler-1841 b,1.489,0.9
Kepler-1842 b,2.354,1.13
Kepler-1843 b,2.709,1.78
Kepler-1844 b,3.036,0.85
Kepler-1845 b,2.438,0.7
Kepler-1846 b,1.764,0.73
Kepler-1847 b,2.745,0.96
Kepler-1848 b,1.409,0.74
Kepler-1849 b,2.387,0.73
Kepler-185 b,1.17,0.81
Kepler-185 c,2.02,0.81
Kepler-1850 b,0.729,0.6
Kepler-1851 b,3.9,0.88
Kepler-1852 b,1.886,0.83
Kepler-1853 b,1.519,0.79
Kepler-1854 b,2.587,0.76
Kepler-1855 b,1.216,0.36
Kepler-1856 b,1.734,0.82
Kepler-1857 b,1.961,1.01
Kepler-1858 b,2.422,0.82
Kepler-1859 b,1.583,1.24
Kepler-1859 c,1.66,1.24
Kepler-186 b,1.07,0.47
Kepler-186 c,1.25,0.47
Kepler-186 d,1.4,0.47
Kepler-186 e,1.27,0.47
Kepler-186 f,1.17,0.52
Kepler-1860 b,1.139,0.87
Kepler-1861 b,2.207,1.37
Kepler-1862 b,2.203,0.81
Kepler-1863 b,2.263,0.98
Kepler-1864 b,0.754,0.98
Kepler-1865 b,1.577,0.87
Kepler-1866 b,2.082,1.08
Kepler-1867 b,1.16,0.82
Kepler-1868 b,3.15,0.69
Kepler-1869 b,1.12,0.9
Kepler-1869 c,0.74,0.9
Kepler-187 b,1.41,1.29
Kepler-187 c,2.67,1.29
Kepler-1870 b,2.101,0.84
Kepler-1871 b,2.422,0.95
Kepler-1872 b,2.384,0.89
Kepler-1873 b,1.626,0.79
Kepler-1874 b,2.211,0.78
Kepler-1875 b,3.227,0.86
Kepler-1876 b,0.853,1.48
Kepler-1877 b,0.624,0.94
Kepler-1878 b,2.92,0.86
Kepler-1879 b,2.065,1.39
Kepler-188 b,1.68,1.14
Kepler-188 c,3.19,1.14
Kepler-1880 b,2.117,0.53
Kepler-1881 b,2.981,0.87
Kepler-1882 b,1.487,1.46
Kepler-1883 b,3.251,1.02
Kepler-1884 b,1.814,0.91
Kepler-1885 b,1.511,0.86
Kepler-1886 b,2.582,0.84
Kepler-1887 b,2.925,0.86
Kepler-1888 b,1.326,1.25
Kepler-1889 b,2.944,0.82
Kepler-189 b,1.21,0.75
Kepler-189 c,2.38,0.75
Kepler-1890 b,0.869,1.4
Kepler-1891 b,1.521,0.83
Kepler-1892 b,1.837,0.76
Kepler-1893 b,1.706,1.16
Kepler-1894 b,1.201,0.9
Kepler-1894 c,1.21,0.9
Kepler-1895 b,2.119,0.76
Kepler-1896 b,3.099,1
Kepler-1897 b,2.814,0.76
Kepler-1898 b,0.934,1.12
Kepler-1899 b,1.551,0.74
Kepler-19 b,2.209,0.86
Kepler-19 c,3.68,0.86
Kepler-190 b,1.56,0.8
Kepler-190 c,1.46,0.8
Kepler-1900 b,1.623,1.04
Kepler-1901 b,1.474,0.92
Kepler-1902 b,1.176,0.51
Kepler-1903 b,2.286,1
Kepler-1904 b,1.39,0.5
Kepler-1905 b,1.446,1.02
Kepler-1906 b,2.776,0.89
Kepler-1907 b,0.87,0.8
Kepler-1907 c,1.155,0.8
Kepler-1909 b,1.092,0.69
Kepler-191 b,1.34,0.79
Kepler-191 c,1.86,0.79
Kepler-191 d,2.28,0.8
Kepler-1910 b,1.184,0.64
Kepler-1911 b,1.011,0.97
Kepler-1912 b,1.357,0.96
Kepler-1913 b,1.519,1.08
Kepler-1914 b,2.943,0.96
Kepler-1915 b,3.218,1.06
Kepler-1916 b,2.618,1.09
Kepler-1917 b,1.89,0.79
Kepler-1918 b,2.298,0.92
Kepler-1919 b,2.624,0.82
Kepler-192 b,2.74,1.01
Kepler-192 c,2.79,1.01
Kepler-192 d,1.02,0.94
Kepler-1920 b,2.954,1.16
Kepler-1921 b,2.895,2
Kepler-1921 c,1.41,2
Kepler-1922 b,2.291,0.86
Kepler-1923 b,1.96,1.29
Kepler-1924 b,2.654,1.29
Kepler-1925 b,3.002,1.09
Kepler-1926 b,2.315,0.83
Kepler-1927 b,3.406,2.48
Kepler-1928 b,1.992,0.92
Kepler-1929 b,3.073,1.47
Kepler-193 b,2.39,1.15
Kepler-193 c,2.75,1.15
Kepler-1930 b,1.53,0.84
Kepler-1931 b,2.653,1.22
Kepler-1932 b,1.515,0.82
Kepler-1933 b,1.18,1.01
Kepler-1934 b,0.913,1.04
Kepler-1935 b,2.503,0.9
Kepler-1936 b,3.166,1.85
Kepler-1937 b,3.023,1.2
Kepler-1938 b,1.828,0.66
Kepler-1939 b,1.165,0.6
Kepler-194 b,1.51,1.02
Kepler-194 c,2.59,1.02
Kepler-194 d,2.4,1.02
Kepler-1940 b,1.547,0.72
Kepler-1941 b,2.65,1.14
Kepler-1942 b,2.117,0.8
Kepler-1943 b,1.549,0.97
Kepler-1944 b,2.76,0.97
Kepler-1945 b,1.289,0.8
Kepler-1946 b,2.488,0.87
Kepler-1947 b,1.01,1.69
Kepler-1948 b,1.033,0.56
Kepler-1949 b,2.22,1.45
Kepler-195 b,2.03,0.78
Kepler-195 c,1.55,0.78
Kepler-1950 b,1.527,0.85
Kepler-1951 b,2.321,1.31
Kepler-1952 b,1.239,1.31
Kepler-1953 b,1.286,0.71
Kepler-1954 b,1.802,0.85
Kepler-1955 b,1.167,1.29
Kepler-1956 b,1.089,0.68
Kepler-1957 b,0.944,0.77
Kepler-1958 b,2.051,0.86
Kepler-1959 b,1.143,0.81
Kepler-196 b,1.9,0.78
Kepler-196 c,2.24,0.78
Kepler-196 d,2.661,0.77
Kepler-1960 b,1.307,1.07
Kepler-1961 b,1.619,0.78
Kepler-1962 b,1.215,1.01
Kepler-1963 b,0.744,0.98
Kepler-1964 b,1.781,0.7
Kepler-1965 b,1.354,0.84
Kepler-1966 b,1.105,0.84
Kepler-1967 b,0.73,1.81
Kepler-1968 b,1.5,0.79
Kepler-1969 b,1.682,1.01
Kepler-197 b,1.02,1.12
Kepler-197 c,1.23,1.12
Kepler-197 d,1.22,1.12
Kepler-197 e,0.91,1.12
Kepler-1972 b,0.802,1.38
Kepler-1972 c,0.868,1.38
Kepler-1976 b,12.21,1.08
Kepler-1977 b,1.66,0.69
Kepler-1978 b,2.67,0.78
Kepler-1979 b,29.33,0.94
Kepler-198 b,2.82,0.94
Kepler-198 c,2.47,0.94
Kepler-198 d,1.53,0.93
Kepler-1980 b,2.21,0.99
Kepler-1981 b,9.23,3.01
Kepler-1982 b,0.77,1.12
Kepler-1983 b,2.33,0.87
Kepler-1984 b,6.81,0.42
Kepler-1985 b,2.27,0.97
Kepler-1986 b,1.89,0.73
Kepler-1987 b,1.23,0.71
Kepler-1987 c,1.33,0.71
Kepler-1987 d,2.66,0.71
Kepler-1987 e,1.92,0.71
Kepler-1988 b,1.53,1.79
Kepler-1989 b,4.62,1.06
Kepler-199 b,3.11,0.97
Kepler-199 c,3.25,0.97
Kepler-1990 b,3.27,1.07
Kepler-1990 c,0.98,1.07
Kepler-1991 b,1.47,1.05
Kepler-1991 c,2.57,1.05
Kepler-1992 b,0.91,0.84
Kepler-1993 b,4.15,3.06
Kepler-1994 b,0.51,0.96
Kepler-1995 b,4.28,0.93
Kepler-1996 b,2.26,0.68
Kepler-1996 c,2.81,0.68
Kepler-1997 b,2.28,1.05
Kepler-1998 b,0.6,0.92
Kepler-1999 b,3.29,0.63
Kepler-20 b,1.773,0.92
Kepler-20 c,2.894,0.92
Kepler-20 d,2.606,0.92
Kepler-20 e,0.821,0.92
Kepler-20 f,0.952,0.92
Kepler-200 b,2.13,0.94
Kepler-200 c,1.59,0.94
Kepler-2000 b,2.73,0.58
Kepler-2000 c,1.57,0.58
Kepler-2001 b,1.04,0.77
Kepler-2001 c,1.82,0.77
Kepler-201 b,2.46,1.23
Kepler-201 c,2.85,1.23
Kepler-202 b,1.63,0.67
Kepler-202 c,1.85,0.67
Kepler-203 b,2.57,1.11
Kepler-203 c,2.47,1.11
Kepler-203 d,1.44,1.11
Kepler-204 b,2.53,1.24
Kepler-204 c,1.79,1.24
Kepler-205 b,1.51,0.55
Kepler-205 c,1.64,0.55
Kepler-206 b,1.2,1.19
Kepler-206 c,1.77,1.19
Kepler-206 d,1.19,1.19
Kepler-207 b,1.57,1.59
Kepler-207 c,1.5,1.59
Kepler-207 d,3.31,1.59
Kepler-208 b,1.63,1.31
Kepler-208 c,1.39,1.31
Kepler-208 d,1.2,1.31
Kepler-208 e,1.48,1.31
Kepler-209 b,2.26,0.94
Kepler-209 c,3.1,0.94
Kepler-21 b,1.639,1.9
Kepler-210 b,2.94,0.65
Kepler-210 c,3.62,0.65
Kepler-211 b,1.26,0.82
Kepler-211 c,1.29,0.82
Kepler-212 b,1.09,1.46
Kepler-212 c,2.74,1.46
Kepler-213 b,1.62,1.2
Kepler-213 c,2.34,1.2
Kepler-214 b,2.61,1.35
Kepler-214 c,2.13,1.35
Kepler-215 b,1.62,1.03
Kepler-215 c,1.77,1.03
Kepler-215 d,2.39,1.03
Kepler-215 e,1.75,1.03
Kepler-216 b,2.35,1.26
Kepler-216 c,3.04,1.26
Kepler-217 b,2.23,1.8
Kepler-217 c,1.85,1.8
Kepler-217 d,1.32,1.76
Kepler-218 b,1.48,1.06
Kepler-218 c,3.14,1.06
Kepler-218 d,2.66,1.02
Kepler-219 b,2.95,1.49
Kepler-219 c,3.58,1.49
Kepler-219 d,2.81,1.49
Kepler-22 b,2.1,0.87
Kepler-220 b,0.81,0.67
Kepler-220 c,1.57,0.67
Kepler-220 d,0.98,0.67
Kepler-220 e,1.33,0.67
Kepler-221 b,1.71,0.82
Kepler-221 c,2.93,0.82
Kepler-221 d,2.73,0.82
Kepler-221 e,2.63,0.82
Kepler-222 b,3.16,0.87
Kepler-222 c,4.64,0.87
Kepler-222 d,3.69,0.87
Kepler-223 b,2.99,1.72
Kepler-223 c,3.44,1.72
Kepler-223 d,5.24,1.72
Kepler-223 e,4.6,1.72
Kepler-224 b,1.39,0.68
Kepler-224 c,3.12,0.68
Kepler-224 d,2.3,0.68
Kepler-224 e,1.97,0.68
Kepler-225 b,1.2,0.48
Kepler-225 c,1.84,0.48
Kepler-226 b,1.55,0.8
Kepler-226 c,2.27,0.8
Kepler-226 d,1.22,0.8
Kepler-227 b,3.11,1.09
Kepler-227 c,3.04,1.09
Kepler-228 b,1.53,1.01
Kepler-228 c,2.7,1.01
Kepler-228 d,4.04,1.01
Kepler-229 b,2.2,0.73
Kepler-229 c,4.92,0.73
Kepler-229 d,3.85,0.73
Kepler-23 b,1.9,1.52
Kepler-23 c,3.2,1.52
Kepler-23 d,2.2,1.55
Kepler-230 b,4.26,0.82
Kepler-230 c,2.04,0.82
Kepler-231 b,1.73,0.49
Kepler-231 c,1.93,0.49
Kepler-232 b,3.08,0.97
Kepler-232 c,3.83,0.97
Kepler-233 b,2.43,0.76
Kepler-233 c,2.71,0.76
Kepler-234 b,3.7,1.11
Kepler-234 c,3.51,1.11
Kepler-235 b,2.23,0.55
Kepler-235 c,1.28,0.55
Kepler-235 d,2.05,0.55
Kepler-235 e,2.22,0.55
Kepler-236 b,1.57,0.51
Kepler-236 c,2,0.51
Kepler-237 b,1.41,0.72
Kepler-237 c,2.08,0.72
Kepler-238 b,1.73,1.43
Kepler-238 c,2.39,1.43
Kepler-238 d,3.07,1.43
Kepler-238 e,5.6,0.96
Kepler-238 f,2,0.96
Kepler-239 b,2.33,0.76
Kepler-239 c,2.51,0.76
Kepler-24 b,2.4,1.07
Kepler-24 c,2.8,1.07
Kepler-24 d,1.67,1.29
Kepler-24 e,2.78,1.29
Kepler-240 b,1.37,0.74
Kepler-240 c,2.2,0.74
Kepler-241 b,2.33,0.67
Kepler-241 c,2.57,0.67
Kepler-242 b,2.61,0.85
Kepler-242 c,2,0.85
Kepler-243 b,2.45,0.84
Kepler-243 c,1.99,0.84
Kepler-244 b,2.76,0.8
Kepler-244 c,2.05,0.8
Kepler-244 d,2.31,0.8
Kepler-245 b,2.57,0.8
Kepler-245 c,2.18,0.8
Kepler-245 d,3.03,0.8
Kepler-245 e,1.75,0.8
Kepler-246 b,2.34,0.83
Kepler-246 c,1.5,0.83
Kepler-247 b,1.64,0.77
Kepler-247 c,4.09,0.77
Kepler-247 d,3.94,0.77
Kepler-248 b,3.02,0.83
Kepler-248 c,4.07,0.83
Kepler-249 b,1.09,0.48
Kepler-249 c,1.51,0.48
Kepler-249 d,1.57,0.48
Kepler-25 b,2.748,1.32
Kepler-25 c,5.217,1.32
Kepler-250 b,1.13,0.81
Kepler-250 c,2.28,0.81
Kepler-250 d,2.18,0.81
Kepler-251 b,1.33,0.89
Kepler-251 c,2.77,0.89
Kepler-251 d,2.77,0.89
Kepler-251 e,2.77,0.89
Kepler-252 b,1.23,0.55
Kepler-252 c,2.15,0.55
Kepler-253 b,1.63,0.79
Kepler-253 c,2.65,0.79
Kepler-253 d,3.17,0.79
Kepler-254 b,3.87,0.91
Kepler-254 c,2.15,0.91
Kepler-254 d,2.5,0.91
Kepler-255 b,1.55,0.93
Kepler-255 c,2.99,0.93
Kepler-255 d,1.32,0.86
Kepler-256 b,1.59,1.3
Kepler-256 c,2.15,1.3
Kepler-256 d,2.48,1.3
Kepler-256 e,2.35,1.3
Kepler-257 b,2.61,1.04
Kepler-257 c,5.41,1.04
Kepler-257 d,4.95,1.04
Kepler-258 b,4.06,0.92
Kepler-258 c,3.61,0.92
Kepler-259 b,2.8,0.9
Kepler-259 c,2.7,0.9
Kepler-26 b,2.78,0.51
Kepler-26 c,2.72,0.51
Kepler-26 d,1.07,0.57
Kepler-26 e,2.41,0.57
Kepler-260 b,2.01,0.86
Kepler-260 c,1.74,0.86
Kepler-261 b,2.18,0.79
Kepler-261 c,2,0.79
Kepler-262 b,1.36,0.88
Kepler-262 c,1.64,0.88
Kepler-263 b,2.67,0.79
Kepler-263 c,2.47,0.79
Kepler-264 b,3.33,1.55
Kepler-264 c,2.83,1.55
Kepler-265 b,1.86,1.1
Kepler-265 c,2.63,1.1
Kepler-265 d,2.49,1.1
Kepler-265 e,2.59,1.1
Kepler-266 b,2.48,1.03
Kepler-266 c,3.89,1.03
Kepler-267 b,1.98,0.56
Kepler-267 c,2.13,0.56
Kepler-267 d,2.27,0.56
Kepler-268 b,2.55,1.27
Kepler-268 c,3.38,1.27
Kepler-269 b,2.47,0.96
Kepler-269 c,1.69,0.96
Kepler-27 b,4,0.59
Kepler-27 c,4.9,0.59
Kepler-27 d,2.706,0.82
Kepler-270 b,2.01,1.46
Kepler-270 c,1.77,1.46
Kepler-271 b,1.23,0.87
Kepler-271 c,0.95,0.87
Kepler-271 d,0.66,0.87
Kepler-272 b,1.43,0.93
Kepler-272 c,1.79,0.93
Kepler-272 d,2.25,0.93
Kepler-273 b,1.5,0.81
Kepler-273 c,1.98,0.81
Kepler-274 b,1.54,1.01
Kepler-274 c,1.84,1.01
Kepler-275 b,2.34,1.38
Kepler-275 c,3.38,1.38
Kepler-275 d,3.33,1.38
Kepler-276 b,2.87,1.05
Kepler-276 c,2.9,1.03
Kepler-276 d,2.8,1.03
Kepler-277 b,2.92,1.69
Kepler-277 c,3.36,1.69
Kepler-278 b,4.07,2.94
Kepler-278 c,3.59,2.94
Kepler-279 b,3.62,1.75
Kepler-279 c,4.3,1.07
Kepler-279 d,3.1,1.07
Kepler-28 b,3.6,0.7
Kepler-28 c,3.4,0.7
Kepler-280 b,1.45,0.89
Kepler-280 c,2.01,0.89
Kepler-281 b,2.82,0.9
Kepler-281 c,5.31,0.9
Kepler-281 d,5.937,0.88
Kepler-282 b,1.01,0.9
Kepler-282 c,1.2,0.9
Kepler-282 d,2.46,0.89
Kepler-282 e,3.1,0.89
Kepler-283 b,2.13,0.57
Kepler-283 c,1.82,0.57
Kepler-284 b,2.24,0.81
Kepler-284 c,2.61,0.81
Kepler-285 b,1.34,0.81
Kepler-285 c,1.12,0.81
Kepler-286 b,1.24,0.86
Kepler-286 c,1.37,0.86
Kepler-286 d,1.33,0.86
Kepler-286 e,1.77,0.86
Kepler-287 b,2.33,1.03
Kepler-287 c,3.26,1.03
Kepler-288 b,1.67,1.09
Kepler-288 c,2.85,1.09
Kepler-288 d,2.67,1.09
Kepler-289 b,2.15,1
Kepler-289 c,11.59,1
Kepler-289 d,2.68,1
Kepler-29 b,2.55,0.73
Kepler-29 c,2.34,0.73
Kepler-290 b,2.25,0.74
Kepler-290 c,2.7,0.74
Kepler-290 d,0.86,0.76
Kepler-291 b,2.16,1.02
Kepler-291 c,1.88,1.02
Kepler-292 b,1.32,0.83
Kepler-292 c,1.47,0.83
Kepler-292 d,2.23,0.83
